master_position,instance_id,instance_text,chunk_id
00:00:00:002,spa:01:01:14:055,;,spa_chk_00007
01:01:14:047,spa:01:01:14:056,y,spa_chk_00337
01:01:14:048,spa:01:01:14:057,porque,spa_chk_00246
01:01:14:049,spa:01:01:14:058,eres,spa_chk_00112
01:01:14:050,spa:01:01:14:059,misericordioso,spa_chk_00215
00:00:00:002,spa:01:01:14:060,",",spa_chk_00004
01:01:14:051,spa:01:01:14:061,no dejarás,spa_chk_00223
01:01:15:058,spa:01:01:14:062,perecer,spa_chk_00237
01:01:14:052,spa:01:01:14:063,a los,spa_chk_00012
01:01:14:053,spa:01:01:14:064,que,spa_chk_00257
01:01:14:054,spa:01:01:14:065,acudan,spa_chk_00021
01:01:14:055,spa:01:01:14:066,a,spa_chk_00009
01:01:14:056,spa:01:01:14:067,ti,spa_chk_00310
00:00:00:002,spa:01:01:14:068,!,spa_chk_00001
01:01:15:002,spa:01:01:15:001,Así,spa_chk_00038
10:00:00:002,spa:01:01:15:002,se expresaba,spa_chk_00272
01:01:15:006,spa:01:01:15:003,mi padre,spa_chk_00206
01:01:15:007,spa:01:01:15:004,en,spa_chk_00106
01:01:15:008,spa:01:01:15:005,alabanzas,spa_chk_00028
01:01:15:009,spa:01:01:15:006,a,spa_chk_00009
01:01:15:010,spa:01:01:15:007,su Dios,spa_chk_00289
00:00:00:002,spa:01:01:15:008,;,spa_chk_00007
01:01:15:011,spa:01:01:15:009,por que,spa_chk_00244
01:01:15:012,spa:01:01:15:010,su alma,spa_chk_00287
01:01:15:013,spa:01:01:15:011,se regocijaba,spa_chk_00275
01:01:15:014,spa:01:01:15:012,y,spa_chk_00337
01:01:15:016,spa:01:01:15:013,todo,spa_chk_00313
01:01:15:015,spa:01:01:15:014,su,spa_chk_00286
01:01:15:017,spa:01:01:15:015,corazón,spa_chk_00059
01:01:15:018,spa:01:01:15:016,estaba,spa_chk_00117
01:01:15:019,spa:01:01:15:017,henchido,spa_chk_00147
01:01:15:020,spa:01:01:15:018,a causa,spa_chk_00010
01:01:15:021,spa:01:01:15:019,de,spa_chk_00066
01:01:15:022,spa:01:01:15:020,las cosas,spa_chk_00170
01:01:15:023,spa:01:01:15:021,que,spa_chk_00257
01:01:15:024,spa:01:01:15:022,había visto,spa_chk_00133
00:00:00:002,spa:01:01:15:023,",",spa_chk_00004
01:01:15:025,spa:01:01:15:024,sí,spa_chk_00281
00:00:00:002,spa:01:01:15:025,",",spa_chk_00004
01:01:15:026,spa:01:01:15:026,que,spa_chk_00257
01:01:15:027,spa:01:01:15:027,el Señor,spa_chk_00103
01:01:15:028,spa:01:01:15:028,le había mostrado,spa_chk_00174
00:00:00:002,spa:01:01:15:029,.,spa_chk_00005
01:01:16:001,spa:01:01:16:001,Y,spa_chk_00337
01:01:16:003,spa:01:01:16:002,yo,spa_chk_00338
00:00:00:002,spa:01:01:16:003,",",spa_chk_00004
01:01:16:004,spa:01:01:16:004,Nefi,spa_chk_00221
00:00:00:002,spa:01:01:16:005,",",spa_chk_00004
01:01:16:005,spa:01:01:16:006,no doy,spa_chk_00224
01:01:16:007,spa:01:01:16:007,cuenta,spa_chk_00064
01:01:16:008,spa:01:01:16:008,completa,spa_chk_00050
01:01:16:009,spa:01:01:16:009,de,spa_chk_00066
01:01:16:010,spa:01:01:16:010,lo,spa_chk_00186
01:01:16:011,spa:01:01:16:011,que,spa_chk_00257
01:01:16:012,spa:01:01:16:012,mi padre,spa_chk_00206
01:01:16:013,spa:01:01:16:013,ha escrito,spa_chk_00130
00:00:00:002,spa:01:01:16:014,",",spa_chk_00004
01:01:16:014,spa:01:01:16:015,porque,spa_chk_00246
01:01:16:015,spa:01:01:16:016,ha escrito,spa_chk_00130
01:01:16:016,spa:01:01:16:017,muchas,spa_chk_00217
01:01:16:017,spa:01:01:16:018,cosas,spa_chk_00060
01:01:16:018,spa:01:01:16:019,que,spa_chk_00257
01:01:16:019,spa:01:01:16:020,vio,spa_chk_00333
01:01:16:020,spa:01:01:16:021,en,spa_chk_00106
01:01:16:021,spa:01:01:16:022,visiones,spa_chk_00334
01:01:16:022,spa:01:01:16:023,y,spa_chk_00337
01:01:16:024,spa:01:01:16:024,sueños,spa_chk_00298
00:00:00:002,spa:01:01:16:025,;,spa_chk_00007
01:01:16:025,spa:01:01:16:026,y,spa_chk_00337
01:01:16:028,spa:01:01:16:027,ha escrito,spa_chk_00130
01:01:16:027,spa:01:01:16:028,también,spa_chk_00305
01:01:16:029,spa:01:01:16:029,muchas,spa_chk_00217
01:01:16:030,spa:01:01:16:030,cosas,spa_chk_00060
01:01:16:031,spa:01:01:16:031,que,spa_chk_00257
01:01:16:032,spa:01:01:16:032,profetizó,spa_chk_00252
01:01:16:033,spa:01:01:16:033,y,spa_chk_00337
01:01:16:034,spa:01:01:16:034,habló,spa_chk_00137
01:01:16:035,spa:01:01:16:035,a,spa_chk_00009
01:01:16:036,spa:01:01:16:036,sus hijos,spa_chk_00301
00:00:00:002,spa:01:01:16:037,",",spa_chk_00004
01:01:16:037,spa:01:01:16:038,de,spa_chk_00066
01:01:16:038,spa:01:01:16:039,las que,spa_chk_00172
01:01:16:039,spa:01:01:16:040,no daré,spa_chk_00222
01:01:16:042,spa:01:01:16:041,cuenta,spa_chk_00064
01:01:16:041,spa:01:01:16:042,entera,spa_chk_00109
00:00:00:002,spa:01:01:16:043,",",spa_chk_00004
01:01:17:001,spa:01:01:17:001,sino que,spa_chk_00283
01:01:17:002,spa:01:01:17:002,haré,spa_chk_00140
01:01:17:003,spa:01:01:17:003,una relación,spa_chk_00326
01:01:17:004,spa:01:01:17:004,de,spa_chk_00066
01:01:17:005,spa:01:01:17:005,los hechos,spa_chk_00194
01:01:17:006,spa:01:01:17:006,de,spa_chk_00066
01:01:17:007,spa:01:01:17:007,mi vida,spa_chk_00208
00:00:00:002,spa:01:01:17:008,.,spa_chk_00005
01:01:17:008,spa:01:01:17:009,He aqui,spa_chk_00143
00:00:00:002,spa:01:01:17:010,",",spa_chk_00004
01:01:17:009,spa:01:01:17:011,haré,spa_chk_00140
01:01:17:010,spa:01:01:17:012,un compendio,spa_chk_00322
01:01:17:011,spa:01:01:17:013,de,spa_chk_00066
01:01:17:012,spa:01:01:17:014,los anales,spa_chk_00190
01:01:17:013,spa:01:01:17:015,de,spa_chk_00066
01:01:17:014,spa:01:01:17:016,mi padre,spa_chk_00206
01:01:17:015,spa:01:01:17:017,sobre,spa_chk_00284
01:01:17:016,spa:01:01:17:018,planchas,spa_chk_00240
01:01:17:017,spa:01:01:17:019,que,spa_chk_00257
01:01:17:018,spa:01:01:17:020,he preparado,spa_chk_00145
01:01:17:019,spa:01:01:17:021,con,spa_chk_00051
01:01:17:020,spa:01:01:17:022,mis,spa_chk_00210
01:01:17:021,spa:01:01:17:023,propias,spa_chk_00254
01:01:17:022,spa:01:01:17:024,manos,spa_chk_00200
00:00:00:002,spa:01:01:17:025,;,spa_chk_00007
01:01:17:023,spa:01:01:17:026,por tanto,spa_chk_00245
00:00:00:002,spa:01:01:17:027,",",spa_chk_00004
01:01:17:024,spa:01:01:17:028,depués que,spa_chk_00080
01:01:17:026,spa:01:01:17:029,los,spa_chk_00189
01:01:17:025,spa:01:01:17:030,haya compendiado,spa_chk_00142
00:00:00:002,spa:01:01:17:031,",",spa_chk_00004
01:01:17:030,spa:01:01:17:032,escribiré,spa_chk_00114
01:01:17:031,spa:01:01:17:033,la historia,spa_chk_00162
01:01:17:032,spa:01:01:17:034,de,spa_chk_00066
01:01:17:033,spa:01:01:17:035,mi,spa_chk_00205
01:01:17:034,spa:01:01:17:036,propia,spa_chk_00253
01:01:17:035,spa:01:01:17:037,vida,spa_chk_00332
00:00:00:002,spa:01:01:17:038,.,spa_chk_00005
01:01:18:001,spa:01:01:18:001,Por lo tanto,spa_chk_00243
00:00:00:002,spa:01:01:18:002,",",spa_chk_00004
01:01:18:002,spa:01:01:18:003,quisiera,spa_chk_00260
01:01:18:003,spa:01:01:18:004,que,spa_chk_00257
01:01:18:004,spa:01:01:18:005,supieseis,spa_chk_00299
01:01:18:005,spa:01:01:18:006,que,spa_chk_00257
01:01:18:006,spa:01:01:18:007,después que,spa_chk_00082
01:01:18:007,spa:01:01:18:008,el Señor,spa_chk_00103
01:01:18:008,spa:01:01:18:009,hubo mostrado,spa_chk_00149
01:01:18:012,spa:01:01:18:010,a,spa_chk_00009
01:01:18:013,spa:01:01:18:011,mi padre,spa_chk_00206
01:01:18:014,spa:01:01:18:012,Lehi,spa_chk_00176
01:01:18:009,spa:01:01:18:013,tantas,spa_chk_00306
01:01:18:011,spa:01:01:18:014,cosas,spa_chk_00060
01:01:18:010,spa:01:01:18:015,maravillosas,spa_chk_00201
00:00:00:002,spa:01:01:18:016,",",spa_chk_00004
01:01:18:015,spa:01:01:18:017,sí,spa_chk_00281
00:00:00:002,spa:01:01:18:018,",",spa_chk_00004
01:01:18:016,spa:01:01:18:019,con respecto a,spa_chk_00053
01:01:18:017,spa:01:01:18:020,la destrucción,spa_chk_00158
01:01:18:018,spa:01:01:18:021,de,spa_chk_00066
01:01:18:019,spa:01:01:18:022,Jerusalén,spa_chk_00152
00:00:00:002,spa:01:01:18:023,",",spa_chk_00004
01:01:18:020,spa:01:01:18:024,he aquí,spa_chk_00144
00:00:00:002,spa:01:01:18:025,",",spa_chk_00004
01:01:18:021,spa:01:01:18:026,mi padre salió,spa_chk_00207
01:01:18:022,spa:01:01:18:027,entre,spa_chk_00110
01:01:18:023,spa:01:01:18:028,el pueblo,spa_chk_00102
01:01:18:024,spa:01:01:18:029,y,spa_chk_00337
01:01:18:025,spa:01:01:18:030,empezó,spa_chk_00105
01:01:18:026,spa:01:01:18:031,a,spa_chk_00009
01:01:18:027,spa:01:01:18:032,profetizar,spa_chk_00251
01:01:18:028,spa:01:01:18:033,y,spa_chk_00337
01:01:18:029,spa:01:01:18:034,a,spa_chk_00009
01:01:18:030,spa:01:01:18:035,declararles,spa_chk_00071
01:01:18:033,spa:01:01:18:036,concerniente a,spa_chk_00054
01:01:18:034,spa:01:01:18:037,lo,spa_chk_00186
01:01:18:035,spa:01:01:18:038,que,spa_chk_00257
01:01:18:036,spa:01:01:18:039,él había,spa_chk_00096
01:01:18:038,spa:01:01:18:040,visto,spa_chk_00335
01:01:18:039,spa:01:01:18:041,y,spa_chk_00337
01:01:18:040,spa:01:01:18:042,oído,spa_chk_00229
00:00:00:002,spa:01:01:18:043,.,spa_chk_00005
01:01:19:001,spa:01:01:19:001,Y,spa_chk_00337
01:01:19:002,spa:01:01:19:002,aconteció,spa_chk_00019
01:01:19:003,spa:01:01:19:003,que,spa_chk_00257
01:01:19:004,spa:01:01:19:004,los judíos,spa_chk_00195
01:01:19:005,spa:01:01:19:005,se burlaron de él,spa_chk_00267
01:01:19:006,spa:01:01:19:006,por,spa_chk_00242
01:01:19:008,spa:01:01:19:007,las cosas,spa_chk_00170
01:01:19:009,spa:01:01:19:008,que,spa_chk_00257
01:01:19:010,spa:01:01:19:009,testificó,spa_chk_00309
01:01:19:011,spa:01:01:19:010,de,spa_chk_00066
01:01:19:012,spa:01:01:19:011,ellos,spa_chk_00104
00:00:00:002,spa:01:01:19:012,",",spa_chk_00004
01:01:19:013,spa:01:01:19:013,porque,spa_chk_00246
01:01:19:015,spa:01:01:19:014,verdaderamente,spa_chk_00331
01:01:19:016,spa:01:01:19:015,les testificó,spa_chk_00179
01:01:19:017,spa:01:01:19:016,de,spa_chk_00066
01:01:19:018,spa:01:01:19:017,sus maldades,spa_chk_00302
01:01:19:019,spa:01:01:19:018,y,spa_chk_00337
01:01:19:020,spa:01:01:19:019,abominaciones,spa_chk_00016
00:00:00:002,spa:01:01:19:020,;,spa_chk_00007
01:01:19:021,spa:01:01:19:021,y,spa_chk_00337
01:01:19:022,spa:01:01:19:022,les dio testimonio,spa_chk_00178
01:01:19:023,spa:01:01:19:023,de que,spa_chk_00069
01:01:19:024,spa:01:01:19:024,las cosas,spa_chk_00170
01:01:19:025,spa:01:01:19:025,que,spa_chk_00257
01:01:19:026,spa:01:01:19:026,había visto,spa_chk_00133
01:01:19:027,spa:01:01:19:027,y,spa_chk_00337
01:01:19:028,spa:01:01:19:028,oído,spa_chk_00229
00:00:00:002,spa:01:01:19:029,",",spa_chk_00004
01:01:19:030,spa:01:01:19:030,así como,spa_chk_00039
01:01:19:031,spa:01:01:19:031,las cosas,spa_chk_00170
01:01:19:032,spa:01:01:19:032,que,spa_chk_00257
01:01:19:033,spa:01:01:19:033,había leído,spa_chk_00131
01:01:19:034,spa:01:01:19:034,en,spa_chk_00106
01:01:19:035,spa:01:01:19:035,el libro,spa_chk_00099
00:00:00:002,spa:01:01:19:036,",",spa_chk_00004
01:01:19:036,spa:01:01:19:037,manifestaban,spa_chk_00198
01:01:19:037,spa:01:01:19:038,claramente,spa_chk_00048
01:01:19:039,spa:01:01:19:039,la venida,spa_chk_00166
01:01:19:040,spa:01:01:19:040,de,spa_chk_00066
01:01:19:041,spa:01:01:19:041,un Mesías,spa_chk_00324
01:01:19:042,spa:01:01:19:042,y,spa_chk_00337
01:01:19:043,spa:01:01:19:043,también,spa_chk_00305
01:01:19:044,spa:01:01:19:044,la redención,spa_chk_00163
01:01:19:046,spa:01:01:19:045,del mundo,spa_chk_00076
00:00:00:002,spa:01:01:19:046,.,spa_chk_00005
01:01:20:001,spa:01:01:20:001,Y,spa_chk_00337
01:01:20:002,spa:01:01:20:002,cuando,spa_chk_00063
01:01:20:003,spa:01:01:20:003,los judíos,spa_chk_00195
01:01:20:004,spa:01:01:20:004,oyeron,spa_chk_00233
01:01:20:005,spa:01:01:20:005,esto,spa_chk_00120
00:00:00:002,spa:01:01:20:006,",",spa_chk_00004
01:01:20:007,spa:01:01:20:007,se irritaron,spa_chk_00274
01:01:20:008,spa:01:01:20:008,contra,spa_chk_00058
01:01:20:009,spa:01:01:20:009,él,spa_chk_00091
00:00:00:002,spa:01:01:20:010,",",spa_chk_00004
01:01:20:010,spa:01:01:20:011,sí,spa_chk_00281
00:00:00:002,spa:01:01:20:012,",",spa_chk_00004
01:01:20:011,spa:01:01:20:013,tal,spa_chk_00303
01:01:20:012,spa:01:01:20:014,como,spa_chk_00049
01:01:20:013,spa:01:01:20:015,contra,spa_chk_00058
01:01:20:014,spa:01:01:20:016,los profetas,spa_chk_00197
01:01:20:015,spa:01:01:20:017,de,spa_chk_00066
01:01:20:016,spa:01:01:20:018,la antiguedad,spa_chk_00155
00:00:00:002,spa:01:01:20:019,",",spa_chk_00004
01:01:20:017,spa:01:01:20:020,a quienes,spa_chk_00013
01:01:20:018,spa:01:01:20:021,habían echado fuera,spa_chk_00134
00:00:00:002,spa:01:01:20:022,",",spa_chk_00004
01:01:20:019,spa:01:01:20:023,y,spa_chk_00337
01:01:20:020,spa:01:01:20:024,apedreado,spa_chk_00035
00:00:00:002,spa:01:01:20:025,",",spa_chk_00004
01:01:20:021,spa:01:01:20:026,y,spa_chk_00337
01:01:20:022,spa:01:01:20:027,matado,spa_chk_00202
00:00:00:002,spa:01:01:20:028,;,spa_chk_00007
01:01:20:023,spa:01:01:20:029,y,spa_chk_00337
01:01:20:026,spa:01:01:20:030,procuraron,spa_chk_00248
01:01:20:025,spa:01:01:20:031,también,spa_chk_00305
01:01:20:029,spa:01:01:20:032,quitarle,spa_chk_00261
01:01:20:027,spa:01:01:20:033,la vida,spa_chk_00167
00:00:00:002,spa:01:01:20:034,.,spa_chk_00005
01:01:20:030,spa:01:01:20:035,Pero,spa_chk_00239
01:01:20:031,spa:01:01:20:036,he aquí,spa_chk_00144
00:00:00:002,spa:01:01:20:037,",",spa_chk_00004
01:01:20:032,spa:01:01:20:038,yo,spa_chk_00338
00:00:00:002,spa:01:01:20:039,",",spa_chk_00004
01:01:20:033,spa:01:01:20:040,Nefi,spa_chk_00221
00:00:00:002,spa:01:01:20:041,",",spa_chk_00004
01:01:20:034,spa:01:01:20:042,os mostraré,spa_chk_00231
01:01:20:035,spa:01:01:20:043,que,spa_chk_00257
01:01:20:036,spa:01:01:20:044,las,spa_chk_00168
01:01:20:037,spa:01:01:20:045,tiernas,spa_chk_00311
01:01:20:038,spa:01:01:20:046,misericordias,spa_chk_00214
01:01:20:040,spa:01:01:20:047,del Señor,spa_chk_00078
01:01:20:041,spa:01:01:20:048,se extienden,spa_chk_00273
01:01:20:042,spa:01:01:20:049,sobre,spa_chk_00284
01:01:20:043,spa:01:01:20:050,todos,spa_chk_00315
01:01:20:044,spa:01:01:20:051,aquellos,spa_chk_00036
01:01:20:045,spa:01:01:20:052,que,spa_chk_00257
00:00:00:002,spa:01:01:20:053,",",spa_chk_00004
01:01:20:047,spa:01:01:20:054,a causa,spa_chk_00010
01:01:20:048,spa:01:01:20:055,de,spa_chk_00066
01:01:20:049,spa:01:01:20:056,su fe,spa_chk_00290
00:00:00:002,spa:01:01:20:057,",",spa_chk_00004
01:01:20:046,spa:01:01:20:058,él ha escogido,spa_chk_00095
00:00:00:002,spa:01:01:20:059,",",spa_chk_00004
01:01:20:050,spa:01:01:20:060,para,spa_chk_00236
01:01:20:051,spa:01:01:20:061,hacerlos,spa_chk_00138
01:01:20:053,spa:01:01:20:062,poderosos,spa_chk_00241
00:00:00:002,spa:01:01:20:063,",",spa_chk_00004
01:01:20:054,spa:01:01:20:064,sí,spa_chk_00281
00:00:00:002,spa:01:01:20:065,",",spa_chk_00004
01:01:20:055,spa:01:01:20:066,hasta,spa_chk_00141
10:00:00:002,spa:01:01:20:067,tener,spa_chk_00308
01:01:20:056,spa:01:01:20:068,el poder,spa_chk_00100
01:01:20:057,spa:01:01:20:069,de,spa_chk_00066
01:01:20:058,spa:01:01:20:070,librarse,spa_chk_00181
00:00:00:002,spa:01:01:20:071,.,spa_chk_00005
01:02:01:001,spa:01:02:01:001,Porque,spa_chk_00246
01:02:01:002,spa:01:02:01:002,he aquí,spa_chk_00144
00:00:00:002,spa:01:02:01:003,",",spa_chk_00004
01:02:01:003,spa:01:02:01:004,aconteció,spa_chk_00019
01:02:01:004,spa:01:02:01:005,que,spa_chk_00257
01:02:01:005,spa:01:02:01:006,el Señor,spa_chk_00103
01:02:01:006,spa:01:02:01:007,habló,spa_chk_00137
01:02:01:007,spa:01:02:01:008,a,spa_chk_00009
01:02:01:008,spa:01:02:01:009,mi padre,spa_chk_00206
00:00:00:002,spa:01:02:01:010,",",spa_chk_00004
01:02:01:009,spa:01:02:01:011,sí,spa_chk_00281
00:00:00:002,spa:01:02:01:012,",",spa_chk_00004
01:02:01:010,spa:01:02:01:013,aun,spa_chk_00352
01:02:01:011,spa:01:02:01:014,en,spa_chk_00106
01:02:01:012,spa:01:02:01:015,un sueño,spa_chk_00558
00:00:00:002,spa:01:02:01:016,",",spa_chk_00004
01:02:01:013,spa:01:02:01:017,y,spa_chk_00337
01:02:01:014,spa:01:02:01:018,le dijo,spa_chk_00445
00:00:00:002,spa:01:02:01:019,:,spa_chk_00006
01:02:01:015,spa:01:02:01:020,Bendito,spa_chk_00354
01:02:01:016,spa:01:02:01:021,eres tú,spa_chk_00397
00:00:00:002,spa:01:02:01:022,",",spa_chk_00004
01:02:01:017,spa:01:02:01:023,Lehi,spa_chk_00176
00:00:00:002,spa:01:02:01:024,",",spa_chk_00004
01:02:01:018,spa:01:02:01:025,por,spa_chk_00242
01:02:01:019,spa:01:02:01:026,lo,spa_chk_00186
01:02:01:020,spa:01:02:01:027,que,spa_chk_00257
01:02:01:021,spa:01:02:01:028,has hecho,spa_chk_00422
00:00:00:002,spa:01:02:01:029,;,spa_chk_00007
01:02:01:022,spa:01:02:01:030,y,spa_chk_00337
01:02:01:023,spa:01:02:01:031,porque,spa_chk_00246
01:02:01:024,spa:01:02:01:032,has sido,spa_chk_00423
01:02:01:025,spa:01:02:01:033,fiel,spa_chk_00407
00:00:00:002,spa:01:02:01:034,",",spa_chk_00004
01:02:01:026,spa:01:02:01:035,y,spa_chk_00337
01:02:01:027,spa:01:02:01:036,has declarado,spa_chk_00421
01:02:01:028,spa:01:02:01:037,a,spa_chk_00009
01:02:01:029,spa:01:02:01:038,este pueblo,spa_chk_00404
01:02:01:030,spa:01:02:01:039,las cosas,spa_chk_00170
01:02:01:031,spa:01:02:01:040,que,spa_chk_00257
01:02:01:032,spa:01:02:01:041,yo te mandé,spa_chk_00569
00:00:00:002,spa:01:02:01:042,",",spa_chk_00004
01:02:01:033,spa:01:02:01:043,he aquí,spa_chk_00144
00:00:00:002,spa:01:02:01:044,",",spa_chk_00004
01:02:01:034,spa:01:02:01:045,tratan de,spa_chk_00547
01:02:01:035,spa:01:02:01:046,quitarte,spa_chk_00509
01:02:01:036,spa:01:02:01:047,la vida,spa_chk_00167
00:00:00:002,spa:01:02:01:048,.,spa_chk_00005
01:02:02:001,spa:01:02:02:001,Y,spa_chk_00337
01:02:02:002,spa:01:02:02:002,sucedió,spa_chk_00296
01:02:02:003,spa:01:02:02:003,que,spa_chk_00257
01:02:02:004,spa:01:02:02:004,el Señor,spa_chk_00103
01:02:02:005,spa:01:02:02:005,le mandó,spa_chk_00175
10:00:00:002,spa:01:02:02:006,a,spa_chk_00009
01:02:02:006,spa:01:02:02:007,mi padre,spa_chk_00206
00:00:00:002,spa:01:02:02:008,",",spa_chk_00004
01:02:02:008,spa:01:02:02:009,en,spa_chk_00106
01:02:02:009,spa:01:02:02:010,un sueño,spa_chk_00558
00:00:00:002,spa:01:02:02:011,",",spa_chk_00004
01:02:02:010,spa:01:02:02:012,que,spa_chk_00257
10:00:00:002,spa:01:02:02:016,con,spa_chk_00051
01:02:02:012,spa:01:02:02:017,su familia,spa_chk_00532
01:02:02:014,spa:01:02:02:013,partiese,spa_chk_00491
01:02:02:015,spa:01:02:02:014,para,spa_chk_00236
01:02:02:016,spa:01:02:02:015,el desierto,spa_chk_00384
00:00:00:002,spa:01:02:02:018,.,spa_chk_00005
01:02:03:001,spa:01:02:03:001,Y,spa_chk_00337
01:02:03:002,spa:01:02:03:002,aconteció,spa_chk_00019
01:02:03:003,spa:01:02:03:003,que,spa_chk_00257
01:02:03:004,spa:01:02:03:004,fue,spa_chk_00125
01:02:03:005,spa:01:02:03:005,obediente,spa_chk_00486
01:02:03:006,spa:01:02:03:006,a,spa_chk_00009
01:02:03:007,spa:01:02:03:007,la palabra,spa_chk_00438
01:02:03:009,spa:01:02:03:008,del Señor,spa_chk_00078
00:00:00:002,spa:01:02:03:009,;,spa_chk_00007
01:02:03:010,spa:01:02:03:010,por tanto,spa_chk_00245
00:00:00:002,spa:01:02:03:011,",",spa_chk_00004
01:02:03:011,spa:01:02:03:012,hizo,spa_chk_00427
01:02:03:012,spa:01:02:03:013,lo que,spa_chk_00188
01:02:03:013,spa:01:02:03:014,el Señor,spa_chk_00103
01:02:03:014,spa:01:02:03:015,le mandó,spa_chk_00175
00:00:00:002,spa:01:02:03:016,.,spa_chk_00005
01:02:04:001,spa:01:02:04:001,Y,spa_chk_00337
01:02:04:002,spa:01:02:04:002,ocurrió,spa_chk_00488
01:02:04:003,spa:01:02:04:003,que,spa_chk_00257
01:02:04:004,spa:01:02:04:004,salió,spa_chk_00512
01:02:04:005,spa:01:02:04:005,para,spa_chk_00236
01:02:04:006,spa:01:02:04:006,el desierto,spa_chk_00384
00:00:00:002,spa:01:02:04:007,;,spa_chk_00007
01:02:04:007,spa:01:02:04:008,y,spa_chk_00337
01:02:04:008,spa:01:02:04:009,abandonó,spa_chk_00342
01:02:04:009,spa:01:02:04:010,su casa,spa_chk_00530
00:00:00:002,spa:01:02:04:011,",",spa_chk_00004
01:02:04:010,spa:01:02:04:012,y,spa_chk_00337
01:02:04:011,spa:01:02:04:013,la tierra,spa_chk_00165
01:02:04:012,spa:01:02:04:014,de,spa_chk_00066
01:02:04:013,spa:01:02:04:015,su herencia,spa_chk_00533
00:00:00:002,spa:01:02:04:016,",",spa_chk_00004
01:02:04:014,spa:01:02:04:017,y,spa_chk_00337
01:02:04:015,spa:01:02:04:018,su oro,spa_chk_00534
00:00:00:002,spa:01:02:04:019,",",spa_chk_00004
01:02:04:017,spa:01:02:04:020,su plata,spa_chk_00536
01:02:04:018,spa:01:02:04:021,y,spa_chk_00337
01:02:04:019,spa:01:02:04:022,sus,spa_chk_00539
01:02:04:020,spa:01:02:04:023,objetos,spa_chk_00487
01:02:04:021,spa:01:02:04:024,preciosos,spa_chk_00500
00:00:00:002,spa:01:02:04:025,",",spa_chk_00004
01:02:04:022,spa:01:02:04:026,y,spa_chk_00337
01:02:04:023,spa:01:02:04:027,no llevó,spa_chk_00480
01:02:04:024,spa:01:02:04:028,nada,spa_chk_00476
01:02:04:025,spa:01:02:04:029,consigo,spa_chk_00360
00:00:00:002,spa:01:02:04:030,",",spa_chk_00004
01:02:04:027,spa:01:02:04:031,salvo,spa_chk_00513
01:02:04:028,spa:01:02:04:032,a,spa_chk_00009
01:02:04:029,spa:01:02:04:033,su familia,spa_chk_00532
00:00:00:002,spa:01:02:04:034,",",spa_chk_00004
01:02:04:030,spa:01:02:04:035,y,spa_chk_00337
01:02:04:031,spa:01:02:04:036,provisiones,spa_chk_00505
01:02:04:032,spa:01:02:04:037,y,spa_chk_00337
01:02:04:033,spa:01:02:04:038,tiendas,spa_chk_00544
00:00:00:002,spa:01:02:04:039,",",spa_chk_00004
01:02:04:034,spa:01:02:04:040,y,spa_chk_00337
01:02:04:035,spa:01:02:04:041,se dirigió,spa_chk_00516
01:02:04:037,spa:01:02:04:042,al desierto,spa_chk_00345
00:00:00:002,spa:01:02:04:043,.,spa_chk_00005
01:02:05:001,spa:01:02:05:001,Y,spa_chk_00337
01:02:05:002,spa:01:02:05:002,descendió,spa_chk_00374
01:02:05:003,spa:01:02:05:003,por,spa_chk_00242
01:02:05:004,spa:01:02:05:004,los contornos,spa_chk_00453
01:02:05:005,spa:01:02:05:005,cerca de,spa_chk_00355
01:02:05:006,spa:01:02:05:006,las riberas,spa_chk_00444
01:02:05:008,spa:01:02:05:007,del mar Rojo,spa_chk_00369
00:00:00:002,spa:01:02:05:008,",",spa_chk_00004
01:02:05:009,spa:01:02:05:009,y,spa_chk_00337
01:02:05:010,spa:01:02:05:010,viajó,spa_chk_00563
01:02:05:011,spa:01:02:05:011,por,spa_chk_00242
01:02:05:012,spa:01:02:05:012,el desierto,spa_chk_00384
01:02:05:013,spa:01:02:05:013,por,spa_chk_00242
01:02:05:014,spa:01:02:05:014,los lados,spa_chk_00457
01:02:05:015,spa:01:02:05:015,que,spa_chk_00257
01:02:05:016,spa:01:02:05:016,están,spa_chk_00401
01:02:05:017,spa:01:02:05:017,más próximos a,spa_chk_00463
01:02:05:018,spa:01:02:05:018,este mar,spa_chk_00403
00:00:00:002,spa:01:02:05:019,;,spa_chk_00007
01:02:05:019,spa:01:02:05:020,y,spa_chk_00337
01:02:05:020,spa:01:02:05:021,viajó,spa_chk_00563
01:02:05:021,spa:01:02:05:022,por,spa_chk_00242
01:02:05:022,spa:01:02:05:023,el desierto,spa_chk_00384
01:02:05:023,spa:01:02:05:024,con,spa_chk_00051
01:02:05:024,spa:01:02:05:025,su familia,spa_chk_00532
00:00:00:002,spa:01:02:05:026,",",spa_chk_00004
01:02:05:026,spa:01:02:05:027,integrada por,spa_chk_00431
01:02:05:027,spa:01:02:05:030,mi madre,spa_chk_00470
00:00:00:002,spa:01:02:05:031,",",spa_chk_00004
01:02:05:028,spa:01:02:05:028,Saríah,spa_chk_00515
00:00:00:002,spa:01:02:05:029,",",spa_chk_00004
01:02:05:029,spa:01:02:05:032,y,spa_chk_00337
01:02:05:030,spa:01:02:05:039,mis,spa_chk_00210
01:02:05:031,spa:01:02:05:040,mayores,spa_chk_00464
01:02:05:032,spa:01:02:05:041,hermanos,spa_chk_00425
